scheme,condition,wm,prompt_id,seed,score_weighted
SynthID,morph,0,4,11,0.5014477008729883
SynthID,morph,0,4,12,0.5010378160545013
SynthID,morph,0,4,13,0.5030576572732197
SynthID,morph,0,4,14,0.505914315569488
SynthID,morph,0,5,11,0.5053151815402269
SynthID,morph,0,5,12,0.5058352205809605
SynthID,morph,0,5,13,0.5075110212510744
SynthID,morph,0,5,14,0.5028693343809938
SynthID,morph,0,6,11,0.5056236559393797
SynthID,morph,0,6,12,0.4958254070323036
SynthID,morph,0,6,13,0.4985443768454702
SynthID,morph,0,6,14,0.5027365817647065
SynthID,morph,0,7,11,0.503000864897216
SynthID,morph,0,7,12,0.5028291033678964
SynthID,morph,0,7,13,0.49902817016482404
SynthID,morph,0,7,14,0.498430815672195
SynthID,morph,0,8,11,0.4988721828760143
SynthID,morph,0,8,12,0.5012505018236485
SynthID,morph,0,8,13,0.5051349822140897
SynthID,morph,0,8,14,0.5045208918563151
SynthID,morph,0,9,11,0.49783136019695157
SynthID,morph,0,9,12,0.5043380552074564
SynthID,morph,0,9,13,0.5009051640942702
SynthID,morph,0,9,14,0.4978391988936304
SynthID,morph,0,10,11,0.49555503986343774
SynthID,morph,0,10,12,0.5077705685564547
SynthID,morph,0,10,13,0.5004220229561047
SynthID,morph,0,10,14,0.49778487940400507
SynthID,morph,0,11,11,0.5000313857765711
SynthID,morph,0,11,12,0.5035173367245309
SynthID,morph,0,11,13,0.5028265282457388
SynthID,morph,0,11,14,0.5036495220403266
SynthID,morph,0,12,11,0.49668160572120357
SynthID,morph,0,12,12,0.49681920675156116
SynthID,morph,0,12,13,0.49932093497480606
SynthID,morph,0,12,14,0.49817682353791665
SynthID,morph,0,13,11,0.5027464445209131
SynthID,morph,0,13,12,0.49991248030806934
SynthID,morph,0,13,13,0.49655840181039124
SynthID,morph,0,13,14,0.4994143669595903
SynthID,morph,0,14,11,0.5025281117921365
SynthID,morph,0,14,12,0.5034365744949982
SynthID,morph,0,14,13,0.5066782398274547
SynthID,morph,0,14,14,0.5047838868303199
SynthID,morph,0,15,11,0.5007150337697186
SynthID,morph,0,15,12,0.5021099158947994
SynthID,morph,0,15,13,0.5019765630942801
SynthID,morph,0,15,14,0.5009679370840896
SynthID,morph,0,16,11,0.4995806522576033
SynthID,morph,0,16,12,0.49345105321431826
SynthID,morph,0,16,13,0.49645101104603917
SynthID,morph,0,16,14,0.4971111141009025
SynthID,morph,0,17,11,0.503605351881214
SynthID,morph,0,17,12,0.5033044932079415
SynthID,morph,0,17,13,0.49897470519011594
SynthID,morph,0,17,14,0.49571114039467334
SynthID,morph,0,18,11,0.500866802718226
SynthID,morph,0,18,12,0.50237783370372
SynthID,morph,0,18,13,0.5045637718553688
SynthID,morph,0,18,14,0.5025327619759762
SynthID,morph,0,19,11,0.5011064756981273
SynthID,morph,0,19,12,0.5043342124418856
SynthID,morph,0,19,13,0.5063669828781391
SynthID,morph,0,19,14,0.49881728679197035
SynthID,morph,0,20,11,0.4983415052380569
SynthID,morph,0,20,12,0.5040858390716232
SynthID,morph,0,20,13,0.5025056386762631
SynthID,morph,0,20,14,0.5015545043556744
SynthID,morph,0,21,11,0.4997776296127121
SynthID,morph,0,21,12,0.5007202140556516
SynthID,morph,0,21,13,0.4985186856154598
SynthID,morph,0,21,14,0.5032374539318684
SynthID,morph,0,22,11,0.4990395354031718
SynthID,morph,0,22,12,0.4987811417257878
SynthID,morph,0,22,13,0.5043531256431335
SynthID,morph,0,22,14,0.4989123940939424
SynthID,morph,0,23,11,0.4988915157134505
SynthID,morph,0,23,12,0.4954135481193722
SynthID,morph,0,23,13,0.49898511304144366
SynthID,morph,0,23,14,0.5027886877675531
SynthID,morph,1,0,11,0.5377193072614214
SynthID,morph,1,0,12,0.5317298896119698
SynthID,morph,1,0,13,0.535549270819136
SynthID,morph,1,0,14,0.5296799117436327
SynthID,morph,1,1,11,0.5396647090279557
SynthID,morph,1,1,12,0.5356304149782863
SynthID,morph,1,1,13,0.5333737982355822
SynthID,morph,1,1,14,0.5365480001127008
SynthID,morph,1,2,11,0.5538009695294083
SynthID,morph,1,2,12,0.5677762726244712
SynthID,morph,1,2,13,0.5640567951318458
SynthID,morph,1,2,14,0.5537991958513405
SynthID,morph,1,3,11,0.5329175956504003
SynthID,morph,1,3,12,0.53316509125702
SynthID,morph,1,3,13,0.5319535964856162
SynthID,morph,1,3,14,0.5286202255196749
SynthID,morph,1,4,11,0.5442740987460815
SynthID,morph,1,4,12,0.5439155705864664
SynthID,morph,1,4,13,0.5328881235387178
SynthID,morph,1,4,14,0.5384461914120661
SynthID,morph,1,5,11,0.5299690797875917
SynthID,morph,1,5,12,0.5353774287405965
SynthID,morph,1,5,13,0.5334075718168343
SynthID,morph,1,5,14,0.5382661820233219
SynthID,morph,1,6,11,0.5419665665364319
SynthID,morph,1,6,12,0.5421748220860729
SynthID,morph,1,6,13,0.5486724701184387
SynthID,morph,1,6,14,0.5494007353807716
SynthID,morph,1,7,11,0.554016930928475
SynthID,morph,1,7,12,0.5493595653839061
SynthID,morph,1,7,13,0.5557853542225505
SynthID,morph,1,7,14,0.5550022458416746
SynthID,morph,1,8,11,0.5326700897685258
SynthID,morph,1,8,12,0.5350394932403928
SynthID,morph,1,8,13,0.5320381099312314
SynthID,morph,1,8,14,0.5259349462797739
SynthID,morph,1,9,11,0.5351635336139191
SynthID,morph,1,9,12,0.5322249743067112
SynthID,morph,1,9,13,0.5350154067025839
SynthID,morph,1,9,14,0.5341383100253924
SynthID,morph,1,10,11,0.560759140503583
SynthID,morph,1,10,12,0.5496128969651967
SynthID,morph,1,10,13,0.5487034540737198
SynthID,morph,1,10,14,0.5531324333265071
SynthID,morph,1,11,11,0.5383447914502273
SynthID,morph,1,11,12,0.5369486775267122
SynthID,morph,1,11,13,0.5354670744945268
SynthID,morph,1,11,14,0.5364312070292798
SynthID,morph,1,12,11,0.5346267214180714
SynthID,morph,1,12,12,0.5339378235212399
SynthID,morph,1,12,13,0.5399314685862106
SynthID,morph,1,12,14,0.5368654237474564
SynthID,morph,1,13,11,0.5453289526565389
SynthID,morph,1,13,12,0.5505806956103113
SynthID,morph,1,13,13,0.5469264017069659
SynthID,morph,1,13,14,0.5480867937132473
SynthID,morph,1,14,11,0.5336955631344766
SynthID,morph,1,14,12,0.5357675985754804
SynthID,morph,1,14,13,0.5404175974070667
SynthID,morph,1,14,14,0.5360208883719856
SynthID,morph,1,15,11,0.5302304325161916
SynthID,morph,1,15,12,0.5311318814909942
SynthID,morph,1,15,13,0.5318915430083726
SynthID,morph,1,15,14,0.5335890496310286
SynthID,morph,1,16,11,0.5608864767073722
SynthID,morph,1,16,12,0.557725461973007
SynthID,morph,1,16,13,0.554692229515092
SynthID,morph,1,16,14,0.5720427977770752
SynthID,morph,1,17,11,0.5433040242628131
SynthID,morph,1,17,12,0.5467452968047498
SynthID,morph,1,17,13,0.5389991367952388
SynthID,morph,1,17,14,0.5404489633727128
SynthID,morph,1,18,11,0.5359579964212198
SynthID,morph,1,18,12,0.5408265906247922
SynthID,morph,1,18,13,0.529989094874591
SynthID,morph,1,18,14,0.5308102627087782
SynthID,morph,1,19,11,0.5557470716134826
SynthID,morph,1,19,12,0.5530500187299147
SynthID,morph,1,19,13,0.543829869576996
SynthID,morph,1,19,14,0.5628263668869534
SynthID,morph,1,20,11,0.5368643329850226
SynthID,morph,1,20,12,0.5235227910699943
SynthID,morph,1,20,13,0.5300299104896806
SynthID,morph,1,20,14,0.534747990105133
SynthID,morph,1,21,11,0.5399707198451625
SynthID,morph,1,21,12,0.5473880456763116
SynthID,morph,1,21,13,0.5418527653570538
SynthID,morph,1,21,14,0.5481291269258988
SynthID,morph,1,22,11,0.5459160951481385
SynthID,morph,1,22,12,0.5434538078554305
SynthID,morph,1,22,13,0.5416807619734934
SynthID,morph,1,22,14,0.5514668888570174
SynthID,morph,1,23,11,0.5432158699567796
SynthID,morph,1,23,12,0.543551558317475
SynthID,morph,1,23,13,0.5657245385285522
SynthID,morph,1,23,14,0.5539244918555263
SynthID,morph+dia,0,0,11,0.49968015779208547
SynthID,morph+dia,0,0,12,0.5055546570592561
SynthID,morph+dia,0,0,13,0.4992411316049267
SynthID,morph+dia,0,0,14,0.5033797597515739
SynthID,morph+dia,0,1,11,0.5016697636373093
SynthID,morph+dia,0,1,12,0.501362518423202
SynthID,morph+dia,0,1,13,0.49859752489582154
SynthID,morph+dia,0,1,14,0.4952708396534871
SynthID,morph+dia,0,2,11,0.5002847200253084
SynthID,morph+dia,0,2,12,0.5059876729839972
SynthID,morph+dia,0,2,13,0.5012654106200001
SynthID,morph+dia,0,2,14,0.4983507078463883
SynthID,morph+dia,0,3,11,0.5020598468602009
SynthID,morph+dia,0,3,12,0.5002011112247332
SynthID,morph+dia,0,3,13,0.4993751153301473
SynthID,morph+dia,0,3,14,0.5038618405431644
SynthID,morph+dia,0,4,11,0.5067270688380865
SynthID,morph+dia,0,4,12,0.5038780649989458
SynthID,morph+dia,0,4,13,0.5040136946386946
SynthID,morph+dia,0,4,14,0.4982451688943091
SynthID,morph+dia,0,5,11,0.503471773012003
SynthID,morph+dia,0,5,12,0.4989322533601057
SynthID,morph+dia,0,5,13,0.4977491844293737
SynthID,morph+dia,0,5,14,0.5015704342413869
SynthID,morph+dia,0,6,11,0.5032798087026359
SynthID,morph+dia,0,6,12,0.5025340110174392
SynthID,morph+dia,0,6,13,0.5004927739806202
SynthID,morph+dia,0,6,14,0.5048022748453783
SynthID,morph+dia,0,7,11,0.5018616069451476
SynthID,morph+dia,0,7,12,0.4956765472581945
SynthID,morph+dia,0,7,13,0.4965998057754904
SynthID,morph+dia,0,7,14,0.4981493866784237
SynthID,morph+dia,0,8,11,0.50539435508899
SynthID,morph+dia,0,8,12,0.4979985138175321
SynthID,morph+dia,0,8,13,0.502236843616154
SynthID,morph+dia,0,8,14,0.5039040173232114
SynthID,morph+dia,0,9,11,0.5017983952994275
SynthID,morph+dia,0,9,12,0.5078238703721927
SynthID,morph+dia,0,9,13,0.5020954179316927
SynthID,morph+dia,0,9,14,0.5067838491732606
SynthID,morph+dia,0,10,11,0.49259906759906763
SynthID,morph+dia,0,10,12,0.5074563740856844
SynthID,morph+dia,0,10,13,0.500057267132969
SynthID,morph+dia,0,10,14,0.5003303543033678
SynthID,morph+dia,0,11,11,0.5003434687059243
SynthID,morph+dia,0,11,12,0.503909848423955
SynthID,morph+dia,0,11,13,0.5049199699215813
SynthID,morph+dia,0,11,14,0.4975166242045408
SynthID,morph+dia,0,12,11,0.49677381771578577
SynthID,morph+dia,0,12,12,0.5062963653308481
SynthID,morph+dia,0,12,13,0.5046272600221432
SynthID,morph+dia,0,12,14,0.49807830646792606
SynthID,morph+dia,0,13,11,0.49954045954045956
SynthID,morph+dia,0,13,12,0.49905499705737516
SynthID,morph+dia,0,13,13,0.49970856729477414
SynthID,morph+dia,0,13,14,0.5015479529544865
SynthID,morph+dia,0,14,11,0.5038688669746717
SynthID,morph+dia,0,14,12,0.5006924672220465
SynthID,morph+dia,0,14,13,0.5043023174982538
SynthID,morph+dia,0,14,14,0.4975126584617659
SynthID,morph+dia,0,15,11,0.5030017484507071
SynthID,morph+dia,0,15,12,0.5063208146372447
SynthID,morph+dia,0,15,13,0.4998206815530765
SynthID,morph+dia,0,15,14,0.5046777411820463
SynthID,morph+dia,0,16,11,0.4950398004234437
SynthID,morph+dia,0,16,12,0.49500200208505435
SynthID,morph+dia,0,16,13,0.505420315358724
SynthID,morph+dia,0,16,14,0.5023479984145859
SynthID,morph+dia,0,17,11,0.5014456726979413
SynthID,morph+dia,0,17,12,0.4992497107663641
SynthID,morph+dia,0,17,13,0.49689492686135955
SynthID,morph+dia,0,17,14,0.5026849018536945
SynthID,morph+dia,0,18,11,0.5045728120191872
SynthID,morph+dia,0,18,12,0.4981886358623363
SynthID,morph+dia,0,18,13,0.4948999118978835
SynthID,morph+dia,0,18,14,0.5001604221568294
SynthID,morph+dia,0,19,11,0.4993060759692596
SynthID,morph+dia,0,19,12,0.5020378398808333
SynthID,morph+dia,0,19,13,0.5049996458910314
SynthID,morph+dia,0,19,14,0.4971732888987455
SynthID,morph+dia,0,20,11,0.49312843830890707
SynthID,morph+dia,0,20,12,0.5050773239681673
SynthID,morph+dia,0,20,13,0.4978978663161088
SynthID,morph+dia,0,20,14,0.4990640129101668
SynthID,morph+dia,0,21,11,0.4997983854453716
SynthID,morph+dia,0,21,12,0.4975453104168918
SynthID,morph+dia,0,21,13,0.49712142352365596
SynthID,morph+dia,0,21,14,0.5032577729145719
SynthID,morph+dia,0,22,11,0.4972165947535406
SynthID,morph+dia,0,22,12,0.5031306589437169
SynthID,morph+dia,0,22,13,0.5013083906138392
SynthID,morph+dia,0,22,14,0.5010673384386327
SynthID,morph+dia,0,23,11,0.49752699407871825
SynthID,morph+dia,0,23,12,0.5031588162638739
SynthID,morph+dia,0,23,13,0.5008649934609597
SynthID,morph+dia,0,23,14,0.4941598732871238
SynthID,morph+dia,1,0,11,0.5097016503357537
SynthID,morph+dia,1,0,12,0.5005823454997509
SynthID,morph+dia,1,0,13,0.5080235025761645
SynthID,morph+dia,1,0,14,0.50093800879687
SynthID,morph+dia,1,1,11,0.5032929307233633
SynthID,morph+dia,1,1,12,0.5081117307133012
SynthID,morph+dia,1,1,13,0.5060597110438356
SynthID,morph+dia,1,1,14,0.5194235495643107
SynthID,morph+dia,1,2,11,0.5185964347006953
SynthID,morph+dia,1,2,12,0.5257444675132978
SynthID,morph+dia,1,2,13,0.5136401801389208
SynthID,morph+dia,1,2,14,0.5211511572189796
SynthID,morph+dia,1,3,11,0.5121826490916644
SynthID,morph+dia,1,3,12,0.5088213350363372
SynthID,morph+dia,1,3,13,0.5083726262338403
SynthID,morph+dia,1,3,14,0.5041320052291839
SynthID,morph+dia,1,4,11,0.5098184625462032
SynthID,morph+dia,1,4,12,0.5135551549344654
SynthID,morph+dia,1,4,13,0.507905016375278
SynthID,morph+dia,1,4,14,0.5082901772556946
SynthID,morph+dia,1,5,11,0.5124065808005088
SynthID,morph+dia,1,5,12,0.5093835349200156
SynthID,morph+dia,1,5,13,0.5066791822373353
SynthID,morph+dia,1,5,14,0.5109390738701084
SynthID,morph+dia,1,6,11,0.5080353573757878
SynthID,morph+dia,1,6,12,0.5069110147480054
SynthID,morph+dia,1,6,13,0.5189183723110308
SynthID,morph+dia,1,6,14,0.5165517963266757
SynthID,morph+dia,1,7,11,0.5178562198190846
SynthID,morph+dia,1,7,12,0.5157172515064053
SynthID,morph+dia,1,7,13,0.5130397260785191
SynthID,morph+dia,1,7,14,0.5171448713912199
SynthID,morph+dia,1,8,11,0.5074919319433426
SynthID,morph+dia,1,8,12,0.5081754060986036
SynthID,morph+dia,1,8,13,0.5116897921115647
SynthID,morph+dia,1,8,14,0.5053169749094514
SynthID,morph+dia,1,9,11,0.5114635573252733
SynthID,morph+dia,1,9,12,0.5094883813504503
SynthID,morph+dia,1,9,13,0.5093309078874435
SynthID,morph+dia,1,9,14,0.505905344445294
SynthID,morph+dia,1,10,11,0.5205920874402423
SynthID,morph+dia,1,10,12,0.5125754431595748
SynthID,morph+dia,1,10,13,0.5203143406165491
SynthID,morph+dia,1,10,14,0.5250213736107153
SynthID,morph+dia,1,11,11,0.5069661677288989
SynthID,morph+dia,1,11,12,0.5062511918582283
SynthID,morph+dia,1,11,13,0.5088661545558097
SynthID,morph+dia,1,11,14,0.5124177589437497
SynthID,morph+dia,1,12,11,0.5108032494016921
SynthID,morph+dia,1,12,12,0.5101874808971629
SynthID,morph+dia,1,12,13,0.5045970507767618
SynthID,morph+dia,1,12,14,0.5046642152905347
SynthID,morph+dia,1,13,11,0.5127039414395735
SynthID,morph+dia,1,13,12,0.5171151988328305
SynthID,morph+dia,1,13,13,0.5118156029793961
SynthID,morph+dia,1,13,14,0.5148205106578386
SynthID,morph+dia,1,14,11,0.5109582162873699
SynthID,morph+dia,1,14,12,0.5112732850936118
SynthID,morph+dia,1,14,13,0.5039880039955994
SynthID,morph+dia,1,14,14,0.5065090365538796
SynthID,morph+dia,1,15,11,0.5028172188415596
SynthID,morph+dia,1,15,12,0.5029849281091092
SynthID,morph+dia,1,15,13,0.50960935197901
SynthID,morph+dia,1,15,14,0.5105759827268687
SynthID,morph+dia,1,16,11,0.5226534481759642
SynthID,morph+dia,1,16,12,0.5121783176047581
SynthID,morph+dia,1,16,13,0.5151492116940255
SynthID,morph+dia,1,16,14,0.5226640268382555
SynthID,morph+dia,1,17,11,0.5109476817630358
SynthID,morph+dia,1,17,12,0.5202060185614562
SynthID,morph+dia,1,17,13,0.518141450584384
SynthID,morph+dia,1,17,14,0.511398516079695
SynthID,morph+dia,1,18,11,0.5102059708400833
SynthID,morph+dia,1,18,12,0.5053619916158674
SynthID,morph+dia,1,18,13,0.5056107417787226
SynthID,morph+dia,1,18,14,0.5113065982317366
SynthID,morph+dia,1,19,11,0.5100090337966225
SynthID,morph+dia,1,19,12,0.5146266742661727
SynthID,morph+dia,1,19,13,0.5007681819925308
SynthID,morph+dia,1,19,14,0.5142755454228809
SynthID,morph+dia,1,20,11,0.5054066723758194
SynthID,morph+dia,1,20,12,0.5108189057980868
SynthID,morph+dia,1,20,13,0.507353100901488
SynthID,morph+dia,1,20,14,0.5001673099341029
SynthID,morph+dia,1,21,11,0.5131573407435476
SynthID,morph+dia,1,21,12,0.5104271417106248
SynthID,morph+dia,1,21,13,0.5115305855634847
SynthID,morph+dia,1,21,14,0.5101773601142119
SynthID,morph+dia,1,22,11,0.5068856188331662
SynthID,morph+dia,1,22,12,0.5053478203528421
SynthID,morph+dia,1,22,13,0.5039132301361652
SynthID,morph+dia,1,22,14,0.52181534208769
SynthID,morph+dia,1,23,11,0.5065673785021245
SynthID,morph+dia,1,23,12,0.5062452021699672
SynthID,morph+dia,1,23,13,0.5143358165015488
SynthID,morph+dia,1,23,14,0.5111130873419942
SynthID,morph_v1,0,0,11,0.4974313426037563
SynthID,morph_v1,0,0,12,0.500932595555623
SynthID,morph_v1,0,0,13,0.5017141496096871
SynthID,morph_v1,0,0,14,0.4962560588778014
SynthID,morph_v1,0,1,11,0.4977604493207941
SynthID,morph_v1,0,1,12,0.5030310657544486
SynthID,morph_v1,0,1,13,0.5011025432900433
SynthID,morph_v1,0,1,14,0.49743599630353674
SynthID,morph_v1,0,2,11,0.49942737722048075
SynthID,morph_v1,0,2,12,0.5041139058244678
SynthID,morph_v1,0,2,13,0.4933587888215837
SynthID,morph_v1,0,2,14,0.4989762931034483
SynthID,morph_v1,0,3,11,0.5031423416996494
SynthID,morph_v1,0,3,12,0.5007404273323461
SynthID,morph_v1,0,3,13,0.5053269144648455
SynthID,morph_v1,0,3,14,0.502000909811552
SynthID,morph_v1,0,4,11,0.5029290185590539
SynthID,morph_v1,0,4,12,0.5020027864855451
SynthID,morph_v1,0,4,13,0.5012364341245356
SynthID,morph_v1,0,4,14,0.5060180456247872
SynthID,morph_v1,0,5,11,0.5038653517564277
SynthID,morph_v1,0,5,12,0.50534415915707
SynthID,morph_v1,0,5,13,0.5077957889981807
SynthID,morph_v1,0,5,14,0.5004676858520579
SynthID,morph_v1,0,6,11,0.5054168703804894
SynthID,morph_v1,0,6,12,0.4938904654728121
SynthID,morph_v1,0,6,13,0.4972236620892607
SynthID,morph_v1,0,6,14,0.5031809630576473
SynthID,morph_v1,0,7,11,0.5027688871168532
SynthID,morph_v1,0,7,12,0.5028291033678964
SynthID,morph_v1,0,7,13,0.4994501152879608
SynthID,morph_v1,0,7,14,0.498430815672195
SynthID,morph_v1,0,8,11,0.4992209918120028
SynthID,morph_v1,0,8,12,0.4992550181207918
SynthID,morph_v1,0,8,13,0.5044204895214337
SynthID,morph_v1,0,8,14,0.503011502427049
SynthID,morph_v1,0,9,11,0.49833763083577026
SynthID,morph_v1,0,9,12,0.504299476008512
SynthID,morph_v1,0,9,13,0.5005810624441608
SynthID,morph_v1,0,9,14,0.49642871786461107
SynthID,morph_v1,0,10,11,0.49555503986343774
SynthID,morph_v1,0,10,12,0.5079024171320197
SynthID,morph_v1,0,10,13,0.5004729388049356
SynthID,morph_v1,0,10,14,0.49778487940400507
SynthID,morph_v1,0,11,11,0.5021452887800736
SynthID,morph_v1,0,11,12,0.5033470197423537
SynthID,morph_v1,0,11,13,0.5020625474064998
SynthID,morph_v1,0,11,14,0.5040080800917606
SynthID,morph_v1,0,12,11,0.49669723462826915
SynthID,morph_v1,0,12,12,0.49661356190591577
SynthID,morph_v1,0,12,13,0.4987275080851088
SynthID,morph_v1,0,12,14,0.5005407192836263
SynthID,morph_v1,0,13,11,0.5031570611348519
SynthID,morph_v1,0,13,12,0.49997899500400156
SynthID,morph_v1,0,13,13,0.49655840181039124
SynthID,morph_v1,0,13,14,0.49971122072337654
SynthID,morph_v1,0,14,11,0.501807210031348
SynthID,morph_v1,0,14,12,0.5036777835174348
SynthID,morph_v1,0,14,13,0.5063637683298001
SynthID,morph_v1,0,14,14,0.5060087882095401
SynthID,morph_v1,0,15,11,0.5002861179711806
SynthID,morph_v1,0,15,12,0.5017018719713591
SynthID,morph_v1,0,15,13,0.5024516953955833
SynthID,morph_v1,0,15,14,0.49965686315270136
SynthID,morph_v1,0,16,11,0.4992001853578749
SynthID,morph_v1,0,16,12,0.49249929210236826
SynthID,morph_v1,0,16,13,0.4963535520255866
SynthID,morph_v1,0,16,14,0.4971111141009025
SynthID,morph_v1,0,17,11,0.502200034876129
SynthID,morph_v1,0,17,12,0.5014893802792306
SynthID,morph_v1,0,17,13,0.49979936152634935
SynthID,morph_v1,0,17,14,0.49650816232564937
SynthID,morph_v1,0,18,11,0.5017640493549531
SynthID,morph_v1,0,18,12,0.5030939612301824
SynthID,morph_v1,0,18,13,0.5030220445111244
SynthID,morph_v1,0,18,14,0.5023562312380331
SynthID,morph_v1,0,19,11,0.5008673464002618
SynthID,morph_v1,0,19,12,0.5043342124418856
SynthID,morph_v1,0,19,13,0.5052684979170285
SynthID,morph_v1,0,19,14,0.4985210277344698
SynthID,morph_v1,0,20,11,0.4978853538334189
SynthID,morph_v1,0,20,12,0.5035794741210327
SynthID,morph_v1,0,20,13,0.5017987864639292
SynthID,morph_v1,0,20,14,0.5018738936210791
SynthID,morph_v1,0,21,11,0.4986696351673008
SynthID,morph_v1,0,21,12,0.4996232204444283
SynthID,morph_v1,0,21,13,0.49839651602770046
SynthID,morph_v1,0,21,14,0.5039220847591471
SynthID,morph_v1,0,22,11,0.49938611858878496
SynthID,morph_v1,0,22,12,0.49847600675186887
SynthID,morph_v1,0,22,13,0.5034661497002695
SynthID,morph_v1,0,22,14,0.4996848931182098
SynthID,morph_v1,0,23,11,0.4982198402265143
SynthID,morph_v1,0,23,12,0.4954135481193722
SynthID,morph_v1,0,23,13,0.49898511304144366
SynthID,morph_v1,0,23,14,0.5027886877675531
SynthID,morph_v1,1,0,11,0.5368686101482699
SynthID,morph_v1,1,0,12,0.5302461410095953
SynthID,morph_v1,1,0,13,0.5340916963685032
SynthID,morph_v1,1,0,14,0.5287665142530067
SynthID,morph_v1,1,1,11,0.5352557722166138
SynthID,morph_v1,1,1,12,0.5360935264935934
SynthID,morph_v1,1,1,13,0.5333737982355822
SynthID,morph_v1,1,1,14,0.5351438104697518
SynthID,morph_v1,1,2,11,0.5538009695294083
SynthID,morph_v1,1,2,12,0.5677762726244712
SynthID,morph_v1,1,2,13,0.5640567951318458
SynthID,morph_v1,1,2,14,0.5543098278355796
SynthID,morph_v1,1,3,11,0.5319968383381197
SynthID,morph_v1,1,3,12,0.532551705725031
SynthID,morph_v1,1,3,13,0.5314058556614752
SynthID,morph_v1,1,3,14,0.5257408341009225
SynthID,morph_v1,1,4,11,0.5429852275288382
SynthID,morph_v1,1,4,12,0.5428886566817601
SynthID,morph_v1,1,4,13,0.5313372945641682
SynthID,morph_v1,1,4,14,0.5366898723011575
SynthID,morph_v1,1,5,11,0.5295073452578524
SynthID,morph_v1,1,5,12,0.5345887132720988
SynthID,morph_v1,1,5,13,0.5329430204683754
SynthID,morph_v1,1,5,14,0.535854653318502
SynthID,morph_v1,1,6,11,0.5400473526182823
SynthID,morph_v1,1,6,12,0.5411780884197764
SynthID,morph_v1,1,6,13,0.5475629644820751
SynthID,morph_v1,1,6,14,0.5491195259808112
SynthID,morph_v1,1,7,11,0.554016930928475
SynthID,morph_v1,1,7,12,0.5493595653839061
SynthID,morph_v1,1,7,13,0.5547486554616887
SynthID,morph_v1,1,7,14,0.5550022458416746
SynthID,morph_v1,1,8,11,0.5344776613910339
SynthID,morph_v1,1,8,12,0.5354226750261233
SynthID,morph_v1,1,8,13,0.5325914315569488
SynthID,morph_v1,1,8,14,0.523385741524739
SynthID,morph_v1,1,9,11,0.5346762516177809
SynthID,morph_v1,1,9,12,0.5319558440319636
SynthID,morph_v1,1,9,13,0.5342954401215455
SynthID,morph_v1,1,9,14,0.5336140094760784
SynthID,morph_v1,1,10,11,0.560759140503583
SynthID,morph_v1,1,10,12,0.5494331630220617
SynthID,morph_v1,1,10,13,0.5487034540737198
SynthID,morph_v1,1,10,14,0.5523311186030769
SynthID,morph_v1,1,11,11,0.5393438315398388
SynthID,morph_v1,1,11,12,0.5366715526916677
SynthID,morph_v1,1,11,13,0.5330767559514572
SynthID,morph_v1,1,11,14,0.5355227964046506
SynthID,morph_v1,1,12,11,0.5317903802919477
SynthID,morph_v1,1,12,12,0.5300073939638368
SynthID,morph_v1,1,12,13,0.536359580691182
SynthID,morph_v1,1,12,14,0.5354832866096262
SynthID,morph_v1,1,13,11,0.5446679745951518
SynthID,morph_v1,1,13,12,0.5490449040275468
SynthID,morph_v1,1,13,13,0.5472271817642439
SynthID,morph_v1,1,13,14,0.5475530065080539
SynthID,morph_v1,1,14,11,0.5332364469106442
SynthID,morph_v1,1,14,12,0.5358065175098317
SynthID,morph_v1,1,14,13,0.5398230043877063
SynthID,morph_v1,1,14,14,0.5361279790549741
SynthID,morph_v1,1,15,11,0.5296685475444096
SynthID,morph_v1,1,15,12,0.5291659840019807
SynthID,morph_v1,1,15,13,0.5308288826966988
SynthID,morph_v1,1,15,14,0.5314115498427359
SynthID,morph_v1,1,16,11,0.5608864767073722
SynthID,morph_v1,1,16,12,0.5573755559870909
SynthID,morph_v1,1,16,13,0.554692229515092
SynthID,morph_v1,1,16,14,0.5720427977770752
SynthID,morph_v1,1,17,11,0.5423610336493773
SynthID,morph_v1,1,17,12,0.5435122965390173
SynthID,morph_v1,1,17,13,0.5372937972146565
SynthID,morph_v1,1,17,14,0.5389463849819212
SynthID,morph_v1,1,18,11,0.5334699610116741
SynthID,morph_v1,1,18,12,0.537405197694408
SynthID,morph_v1,1,18,13,0.5269436022177684
SynthID,morph_v1,1,18,14,0.5283709869203329
SynthID,morph_v1,1,19,11,0.55516263472317
SynthID,morph_v1,1,19,12,0.5526228785650261
SynthID,morph_v1,1,19,13,0.5429078634052356
SynthID,morph_v1,1,19,14,0.5628263668869534
SynthID,morph_v1,1,20,11,0.5365660828708165
SynthID,morph_v1,1,20,12,0.5234523041901371
SynthID,morph_v1,1,20,13,0.5302443309312385
SynthID,morph_v1,1,20,14,0.5337031612893682
SynthID,morph_v1,1,21,11,0.538900631005046
SynthID,morph_v1,1,21,12,0.5457685310987473
SynthID,morph_v1,1,21,13,0.5398558187435634
SynthID,morph_v1,1,21,14,0.5404288240495138
SynthID,morph_v1,1,22,11,0.5458499066413143
SynthID,morph_v1,1,22,12,0.5425369181691021
SynthID,morph_v1,1,22,13,0.5409531246248921
SynthID,morph_v1,1,22,14,0.5514668888570174
SynthID,morph_v1,1,23,11,0.5427911900012213
SynthID,morph_v1,1,23,12,0.5418326419893817
SynthID,morph_v1,1,23,13,0.564869964007895
